journalId,name,ISSN,url
6522a393-801b-412f-a55b-9ea76d4d2e8c,Lancet Neurology,1474-4422,https://www.journals.elsevier.com/the-lancet-neurology/
eacd3252-422a-4a32-b7a8-11b606bc693a,Current Ophthalmology Reports,2167-4868,https://link.springer.com/journal/40135
ca7dcd95-d974-4c9a-a722-6d7715b2ce9f,Journal of Internet Services and Information Security,2182-2069,http://www.jisis.org/
56f73b9b-dfd5-4366-9d38-8f54561bbf64,Tidsskrift for Den Norske Laegeforening,,
ba12d37f-ecd3-47c2-a173-22fb1bae2ece,Frontiers in Systems Neuroscience,1662-5137,https://www.frontiersin.org/journals/systems-neuroscience
00d0dca3-4e9d-46e5-a0ef-767884e5a50d,IEEE Instrumentation & Measurement Magazine,1094-6969,https://ieeexplore.ieee.org/servlet/opac?punumber=5289
55e852b0-8b06-49f0-b019-42edf98283bf,Expert Review of Respiratory Medicine,1747-6348,http://www.expert-reviews.com/loi/ers
94289829-6187-465a-97db-977eb39d3a5e,Marine Drugs,1660-3397,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-164290
4bd4c659-7597-4156-bae1-ab3e8fba3fe5,European Journal of Immunology,0014-2980,http://www3.interscience.wiley.com/journal/25061/home
b2cb88df-e358-4592-8b06-07e7da0c131a,Virus genes,0920-8569,https://link.springer.com/journal/11262
df12d289-f447-47d3-8846-75e39de3ab57,Neurocomputing,0925-2312,http://www.elsevier.com/locate/neucom
0af9a05c-3f93-4bee-b183-09d59ce0d2ae,Medical Engineering and Physics,1350-4533,https://www.journals.elsevier.com/medical-engineering-and-physics/
6aae31f3-fca1-4f8c-8a4b-aa35047d7860,Bulletin of entomological research,0007-4853,https://www.cambridge.org/core/journals/bulletin-of-entomological-research
7f66b0bb-b30b-4d6e-906b-5772b6e925d8,Annual Review of Pathology,1553-4006,https://www.annualreviews.org/journal/pathmechdis
0535c107-9d95-4d92-8b39-d8eca506d035,Biological Conservation,0006-3207,https://www.journals.elsevier.com/biological-conservation/
6fdeda46-9d42-4591-a065-6d21c4986a89,Cytogenetic and Genome Research,1424-8581,https://www.karger.com/Journal/Home/224037
f90f18ad-e5fd-4392-86cd-d5c0aa5fcda5,Ultrasonics sonochemistry,1350-4177,http://www.sciencedirect.com/science/journal/13504177
c4ddb0af-8872-42b7-85d2-6aa4957de1c8,Phytochemistry Reviews,1568-7767,https://link.springer.com/journal/11101
eadb0099-7da7-40f3-8b8c-e54bac530278,Russian Journal of Developmental Biology,1062-3604,https://link.springer.com/journal/11174
51966c9e-b100-49f7-ae71-e2cd59490d2e,IEICE Transactions on Fundamentals of Electronics Communications and Computer Sciences,0916-8508,https://search.ieice.org/bin/index.php?category=A&curr=1&lang=E
ae08b1d5-7492-441b-a0d5-473d0cbcf8b8,Thrombosis and Haemostasis,0340-6245,https://www.thieme.com/books-main/internal-medicine/product/4432-thrombosis-and-haemostasis
c9e38570-9fa2-4fe2-aada-a427cc71bc62,Journal of Pharmacological Sciences,1347-8613,https://www.journals.elsevier.com/journal-of-pharmacological-sciences
f9761c4e-56f3-4c45-9e21-701ac37c0515,Movement Disorders,0885-3185,http://www3.interscience.wiley.com/journal/76507419/home
e9b46ef2-86d4-40ab-9a06-9808b1fdf827,Natural Product Research,1478-6419,http://www.tandfonline.com/loi/gnpl20
47542ac5-c54c-4c4d-8137-0b9acc3c691a,The Oncologist,1083-7159,http://theoncologist.alphamedpress.org/
202a85b2-892e-4628-9c3e-09ea177a3455,Source Code for Biology and Medicine,1751-0473,http://www.scfbm.org/
26550b1c-3122-488d-8082-eec6c4cff371,Journal of Healthcare Quality Research,2603-6479,https://www.journals.elsevier.com/journal-of-healthcare-quality-research
556b248f-6dae-42d2-b873-0bc1ba03d6cd,Vascular Medicine,1358-863X,https://journals.sagepub.com/home/vmj
5619586e-de5a-4bc3-ac80-04dd8530d80c,Nature Biomedical Engineering,2157-846X,http://www.nature.com/natbiomedeng/
3cbc6ba0-b871-4a05-b1b4-eba458e76c37,Helicobacter,1083-4389,http://www.blackwell-synergy.com/member/institutions/issuelist.asp?journal=hel
640cd0b8-a05f-4742-a5db-a965781d2995,American Journal of Forensic Medicine and Pathology,0195-7910,http://www.amjforensicmedicine.com/
1b9512bd-a4b1-4453-bcaf-9a68592c9dbf,Cell Biochemistry and Biophysics,1085-9195,http://www.springer.com/journal/12013/about
91c1fcd3-ba6b-410d-8f06-56fa54df7373,"Knee Surgery, Sports Traumatology, Arthroscopy",0942-2056,https://www.springer.com/medicine/orthopedics/journal/167
d774ba90-b3f4-469f-8d39-a3a033dde226,Cardiovascular Ultrasound,1476-7120,http://www.cardiovascularultrasound.com/
4b1fd7f5-3b44-452b-b185-dcd785a81edf,Environmental Research,0013-9351,https://www.journals.elsevier.com/environmental-research/
b9047042-f0bc-462d-bb5a-8ed2de73e550,Journal of Women's Health,1540-9996,http://www.liebertonline.com/jwh
72791b9e-b336-4913-9c46-8d4347f6b9a5,Epidemics,1878-0067,https://www.journals.elsevier.com/epidemics/
da103740-c2a2-48ee-b52d-23ca7d573ce7,International Review of Cell and Molecular Biology,1937-6448,https://www.elsevier.com/books/book-series/international-review-of-cell-and-molecular-biology
29b0b043-3c2f-46d4-b538-125935165ccb,Journal of Analytical Science and Technology,2093-3134,http://www.jast-journal.com/
f0916eca-cda6-4ba0-8a7f-78cee4079783,BioDesign Research,2693-1257,https://spj.sciencemag.org/bdr/
98ea9a6a-c9d7-4b4e-97ec-ee582bd62fa2,Electronic Journal of Combinatorics,1077-8926,http://www.emis.de/journals/EJC/index.html
880a1044-8d78-4719-9c87-d019b5fb93e4,Acta Biochimica et Biophysica Sinica,0582-9879,http://abbs.oxfordjournals.org/
dad1925f-31ac-4723-b149-9212e36f5e4b,Rambam Maimonides Medical Journal,2076-9172,https://www.rmmj.org.il/
6b580e52-ab9e-4c31-92cb-c50646bbcd7c,Wisconsin Medical Journal,1098-1861,http://www.wisconsinmedicalsociety.org/wmj
c6a82cf3-eeba-445b-b0ff-bed384e9c149,Medical Education Online,1087-2981,http://www.tandfonline.com/toc/zmeo20/current
29b08769-2394-4704-92a6-949aeff0ba15,Animal Health Research Reviews,1466-2523,https://www.cambridge.org/core/journals/animal-health-research-reviews
31319e83-8bcf-4d70-947d-f760d7c67d76,BMC Medical Imaging,1471-2342,http://www.biomedcentral.com/bmcmedimaging/
4b85084f-20f0-4592-a3c6-2f38acb5c0b3,Computers & electrical engineering,0045-7906,https://www.journals.elsevier.com/computers-and-electrical-engineering
52d976ef-ee21-403d-b8f5-d61cee0e58fb,Journal of information science,0165-5515,http://jis.sagepub.com/
53b9fbaf-c040-478f-97cd-babc7961bd92,JDS Communications,2666-9102,
e88b70a8-7afa-4a20-9d45-996cfd2bf740,Updates in Surgery,2038-131X,https://link.springer.com/journal/13304
21938154-e0ac-4ee7-b240-fc7aa19f79c8,Public Health Reviews,0301-0422,https://publichealthreviews.biomedcentral.com/
e410f70d-5f70-497d-a3a1-dfe1d2c45967,BMC Nephrology,1471-2369,http://www.biomedcentral.com/bmcnephrol/
38e26272-f1d7-470a-a99f-0b5884c9df6e,De Computis,1886-1881,https://dialnet.unirioja.es/servlet/revista?clave_revista=6205&tipo_busqueda=CODIGO
409a4f56-7785-415a-8fa6-32fde080b401,IET Image Processing,1751-9659,http://www.iee.org/Publish/Journals/Profjourn/Proc/vis/
dc4a5312-129e-4717-a8f8-f73b8b9e0561,Technology Analysis & Strategic Management,0953-7325,http://www.routledge.com/
011e0c39-7f47-401e-98d2-ee08fdf206a3,Library hi tech,0737-8831,https://www.emerald.com/insight/publication/issn/0737-8831
0307d116-8505-412a-a866-605d66251194,Microprocessors and microsystems,0141-9331,https://www.journals.elsevier.com/microprocessors-and-microsystems
9c5296b3-9225-4538-9b2d-f8f178534aad,Journal of Intelligent Manufacturing,0956-5515,http://www.springer.com/business+&+management/production/journal/10845?changeHeader=
ea8553fe-2467-4367-afee-c4deb3754820,Artificial Intelligence Review,0269-2821,https://link.springer.com/journal/10462
74ac5df9-f803-4de9-91f3-ec5f69bc0c8c,Medinfo,1314-0345,https://www.medinfo.bg/
0ab08583-07d1-4db4-b1b1-39fb74ab84b1,IEEE transactions on industry applications,0093-9994,http://ieeexplore.ieee.org/servlet/opac?punumber=28
3b4e0d11-3211-4ead-848c-99928b5ef30e,IEEE Network,0890-8044,http://ieeexplore.ieee.org/servlet/opac?punumber=65
d1997ea9-9d41-4458-9280-94feb013bd15,Multimedia Systems,0942-4962,http://www.springer.com/computer/information+systems+and+applications/journal/530?changeHeader
ee2dd599-75c3-4b69-b970-053972631b37,Big Data Research,2214-5796,https://www.journals.elsevier.com/big-data-research/
44aabbb9-28ab-46d0-845f-3dd44a78fb59,Frontiers of Information Technology & Electronic Engineering,2095-9184,http://erf.sbb.spk-berlin.de/han/caj/eng.oversea.cnki.net/kns55/oldnavi/n_item.aspx?BaseID=JZUS&Flg=local&NaviID=48&NaviLink=
6dc36a30-cc99-4370-b330-e671558d5446,International journal of engineering and technology,2564-6184,http://dergipark.gov.tr/ijente
939c6e1d-0d17-4d6e-8a82-66d960df0e40,International Conference on Learning Representations,,https://iclr.cc/
28df6cf4-b335-41eb-acc6-50eb3c965e5a,IEEE Transactions on Computational Social Systems,2329-924X,http://ieeexplore.ieee.org/servlet/opac?punumber=6570650
8e1bd4b5-d5b2-4e22-ba0a-01fe5568d472,Remote Sensing,2315-4675,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-169233
b9cfea3e-3b10-4ac0-b933-71bbd149106d,Health Care Science,2771-1749,
85026124-2f50-4044-92e0-c49467227f68,Telematics and informatics,0736-5853,https://www.journals.elsevier.com/telematics-and-informatics
8bc59e8b-e251-4201-839a-ec83ae78859d,Complex,0806-1912,http://wo.uio.no/as/WebObjects/nettlogg.woa/1/wa/logg?logg=5904
1c2ab05c-7d69-465e-929d-0920857aedce,International Conference on Automated Software Engineering,,http://ase.informatik.uni-essen.de/
2ca4a45f-1cc5-4cb1-9a27-d9779aebaad2,Computing and informatics,1335-9150,http://www.cai.sk/ojs/index.php/cai
e3f97892-c2fd-4b27-99cb-52cda8afc77d,Emergency Medicine International,2090-2840,https://www.hindawi.com/journals/emi/
6dc66c37-9e89-4095-af22-25677efd948d,International Journal of Web Information Systems,1744-0084,https://www.emerald.com/insight/publication/issn/1744-0084
e4866174-bf20-4fac-a8e3-2f02202f3cd8,Computers and Chemical Engineering,0098-1354,http://www.elsevier.com/wps/find/journaldescription.cws_home/349/description#description
ffb85cc5-ce12-4bbc-b4d6-86c2659e485e,International Journal of Speech Technology,1381-2416,https://www.springer.com/engineering/signals/journal/10772
79c5a18d-0295-432c-aaa5-961d73de6d88,IEEE Transactions on Neural Networks and Learning Systems,2162-237X,http://ieeexplore.ieee.org/servlet/opac?punumber=5962385
6a12c5d9-7adf-45c6-b1f9-2f7cc4b08dc3,Journal of Environmental Science and Health. Part A: Toxic/Hazardous Substances and Environmental Engineering,1093-4529,http://www.dekker.com/servlet/product/productid/ESE
4f9c2bb7-ec38-45aa-b0b3-8bd7680ccc1f,SIGMOD record,0163-5808,http://portal.acm.org/browse_dl.cfm?CFID=85291668&CFTOKEN=27828468&coll=ACM&dl=ACM&idx=J689&linked=1&part=newsletter
9f16f0e6-6484-4aa8-ab41-25678090fe1c,Rheumatology International,0172-8172,https://link.springer.com/journal/296
f0ed97d4-5d9b-4cb1-892a-ae0f91b368bc,BMC Geriatrics,1471-2318,http://www.biomedcentral.com/bmcgeriatr/
2989732e-2668-4b47-9c29-326646a60273,Internet of Things,2542-6605,https://www.journals.elsevier.com/internet-of-things
69eb0845-348f-4911-86c6-dd7adcfe1508,Journal of Database Management,1063-8016,https://www.igi-global.com/journal/journal-database-management-jdm/1072
bb2109e3-dbea-40f7-8bf4-67a5ef512a18,Peer-to-Peer Networking and Applications,1936-6442,https://www.springer.com/engineering/signals/journal/12083
42cd70f7-45f1-4f5a-9723-42d222d6c56e,IEEE transactions on computers,0018-9340,http://ieeexplore.ieee.org/servlet/opac?punumber=12
6b664b11-906b-4bd2-8dfd-8f6007bb9816,"Computers, Environment and Urban Systems",0198-9715,http://www.elsevier.com/locate/ceus
a9cff7a0-e6dd-4d14-b11f-0c041c7aa4a6,Journal of Computer Languages,2590-1184,https://www.sciencedirect.com/journal/journal-of-computer-languages/
ca61b508-d706-40a4-8b54-d657dd6cd9d6,ACM Transactions on Knowledge Discovery from Data,1556-4681,http://www.acm.org/pubs/tkdd/
1cb2de36-251d-439b-b464-86bb97907c14,Social science computer review,0894-4393,http://www.sagepub.com/journals/Journal200948/title
7c9d091e-015e-4e5d-a11f-9bc369fcf414,IEEE Transactions on Parallel and Distributed Systems,1045-9219,http://www.computer.org/tpds
65e58b80-9699-4da6-bd60-929b57b8533d,IEEE Transactions on Cognitive Communications and Networking,2332-7731,http://ieeexplore.ieee.org/servlet/opac?punumber=6687307
fdb3d44b-a250-4c4d-b664-8472d92bba26,Journal of Endometriosis and Pelvic Pain Disorders,2284-0265,https://journals.sagepub.com/home/pev
7e0547d5-ec21-470f-bdc9-b7615fc83a29,Data Science and Engineering,2364-1541,http://www.springer.com/41019
91be33b4-c93b-482d-a27b-36dac793f2a5,Progress in Human Geography,0309-1325,https://journals.sagepub.com/home/phg
82d7e641-6b2a-4a1c-86b5-bcc9918c6d56,Frontiers in Neuroinformatics,1662-5196,https://www.frontiersin.org/journals/neuroinformatics
07ba6a02-fa13-4c5f-b428-795730d75e53,Big Data,2167-6461,http://www.liebertonline.com/
2cdf0b8e-baa5-4ddb-b32a-be9540f21013,Information Technology for Development,0268-1102,http://www.tandfonline.com/loi/titd20
a03d184e-0f87-4242-aea8-2fb5c3179483,Advanced Intelligent Systems,2640-4567,https://onlinelibrary.wiley.com/journal/26404567
362af315-de6f-4a12-a166-32319241ba84,Journal of Web Engineering,1540-9589,http://www.rintonpress.com/journals/jwe/index.html
83bbaf8e-95bb-4ade-a668-98e2786d0b7a,International journal of parallel programming,0885-7458,http://www.kluweronline.com/issn/0885-7458/contents
2d2707e1-5dbb-4002-8849-876154b870a8,Journal of Computational Science and Technology,1881-6894,https://www.jstage.jst.go.jp/browse/jcst
10a4a695-8417-42c7-983d-742df48b3905,Journal of Systems and Software,0164-1212,http://www.elsevier.com/wps/find/journaldescription.cws_home/505732/description#description
544da235-0ff3-407e-94b6-585bc3e22cc2,International Journal of Sociotechnology and Knowledge Development (IJSKD),1941-6253,https://www.igi-global.com/journal/international-journal-sociotechnology-knowledge-development/1108
1cc63754-ee7f-40ba-a31f-cff494e20f72,Computer Communications,0140-3664,http://www.elsevier.com/wps/find/journaldescription.cws_home/525440/description#description
25f0ae48-0db5-444e-afd0-8a050399956b,International Journal of Wireless Information Networks,1068-9605,https://www.springer.com/engineering/electronics/journal/10776
6faaccca-1cc4-45a9-aeb6-96a4901d2606,Proceedings of the IEEE,0018-9219,http://www.ieee.org/portal/pages/pubs/proceedings/
4c2a0856-7aeb-4dee-a807-a1d2e5ae62b9,Asia-Pacific Journal of Oncology Nursing,2347-5625,http://www.apjon.org/
f5e7a63d-0c26-4687-a1bf-ff276da20ecc,Marine Environmental Research,0141-1136,https://www.journals.elsevier.com/marine-environmental-research/
3597523f-277c-4b10-9ac7-b68f01aef995,Ad hoc networks,1570-8705,http://www.elsevier.com/wps/find/journaldescription.cws_home/672380/description#description
ceac6326-95ad-4e90-a522-b7ab052ea5a4,Distributed and parallel databases,0926-8782,https://link.springer.com/journal/10619
993eb4fa-4cb7-4aed-980e-20e5298efad0,Journal of Grid Computing,1570-7873,https://www.springer.com/journal/10723
63d338d9-43f7-427b-9481-4a4b41ba9468,Vehicular Communications,2214-2096,https://www.journals.elsevier.com/vehicular-communications/
f58a382e-f45f-4a3e-9104-31bd28d19534,Annual Reviews in Control,1367-5788,http://www.elsevier.com/wps/find/journaldescription.cws_home/429/description#description
e7c556b0-162f-4c48-9d25-fe3c141f984e,Big Data and Cognitive Computing,2504-2289,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-1077183
76bf9f2b-2ba9-48f1-acd7-e4339ad491d1,Thoracic Cancer,1759-7706,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1759-7714
dea8d7a8-c89e-4de9-bde3-0787594a055f,International Conference on Data Technologies and Applications,2306-5729,http://www.dataconference.org/
fe62068f-ff53-47fb-9ce7-8ec2495ad6c1,Information Systems Frontiers,1387-3326,http://www.springer.com/business/business+information+systems/journal/10796
6b6df2de-21bc-4137-9859-3fcef46f6a21,Mobile Information Systems,1574-017X,https://www.hindawi.com/journals/misy/
2fd362b7-4859-41eb-a9f2-f12a77f1c997,Journal of Scientific Computing,0885-7474,http://www.kluweronline.com/issn/0885-7474/contents
ad8fb850-1592-4749-b903-d6bdb385adb1,Physical Communication,1874-4907,https://www.journals.elsevier.com/physical-communication/
a210e09f-0ea1-4863-bc9c-75ddc51197ac,Communication Systems and Applications,,http://www.wikicfp.com/cfp/program?id=587
9e320575-6ee8-4e10-a5a8-e5dc78d183b1,Journal of Intensive Care Medicine,0885-0666,http://www.blackwell-synergy.com/member/institutions/issuelist.asp?journal=jic
8a7c9905-f8cf-4711-bca6-0ef69aef9823,International Journal of Information Technology and Decision Making,1793-6845,http://www.worldscinet.com/ijitdm/ijitdm.shtml
435ffef1-21df-491d-b69a-605eee1b7f7f,Computers in Human Behavior,0747-5632,https://www.journals.elsevier.com/computers-in-human-behavior
2d460a6b-da61-47cf-917f-4627a0b85a12,Cost Effectiveness and Resource Allocation,1478-7547,https://resource-allocation.biomedcentral.com/
d5b215f3-f737-45b2-875b-df309ce14c43,Scientific Programming,1058-9244,https://www.hindawi.com/journals/sp/
0cf6c0df-2bbb-4620-96c5-0bf91ed94d7a,Journal of Software and Systems Modeling,1619-1366,https://link.springer.com/journal/10270
7bf8fd30-543b-48f6-bb8a-8c518006bdd2,IEEE Data Engineering Bulletin,,https://tc.computer.org/tcde/tcde-bulletin-issues/
70628d6a-97aa-4571-9701-bc0eb3989c32,IEEE Transactions on Geoscience and Remote Sensing,0196-2892,http://ieeexplore.ieee.org/servlet/opac?punumber=36
3235a2bb-118f-4abc-9046-80342279a154,Industrial management & data systems,0263-5577,https://www.emerald.com/insight/publication/issn/0263-5577
56330d78-0dd2-4177-bdd9-8b5e4666150e,Automatic Control and Computer Sciences,0005-1047,https://link.springer.com/journal/11950
7e6222b3-5405-42a2-a1ad-538d7078d6d9,Network,0085-3909,https://www.mdpi.com/journal/network
af8ad1a0-d946-4ac5-b33f-0f6779b7ac8b,Aging Clinical and Experimental Research,1594-0667,https://link.springer.com/journal/40520
aa8f57e2-d5cf-4f0d-afcb-8577fb02e10a,Kybernetes,0368-492X,https://www.emerald.com/insight/publication/issn/0368-492X
86bd800c-0f13-47b9-8bc5-69ceef6de0ae,Research on computing science,1665-9899,http://rcs.cic.ipn.mx/
e86c30b0-c1dd-4f0e-be5e-22af711f7d5f,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,0278-0070,http://ieeexplore.ieee.org/servlet/opac?punumber=43
f32b7322-b69c-4e63-801d-8f50784ef778,Computational Intelligence and Neuroscience,1687-5265,https://www.hindawi.com/journals/cin/
f35f148a-0a3c-45db-b610-3d89e09ddf21,IEEE Transactions on Cognitive and Developmental Systems,2379-8920,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=7274989
fae302ec-bfb0-4ead-a9f5-035f378b6501,IEEE computer architecture letters,1556-6056,http://ieeexplore.ieee.org/servlet/opac?punumber=10208
65967e36-f7db-476f-9d00-fd080a5a8483,IEEE Transactions on Circuits and Systems Part 1: Regular Papers,1549-8328,http://ieeexplore.ieee.org/servlet/opac?punumber=8919
d1e87771-68a0-40db-a4d3-6216158cc596,Cognitive Computation,1866-9956,https://www.springer.com/biomed/neuroscience/journal/12559
729a1139-78df-40c0-899b-17b6212e786f,Informatica,0868-4952,http://content.iospress.com/journals/informatica
69d98769-bd34-4c40-a508-895b6adfac86,Pattern Analysis and Applications,1433-7541,https://rd.springer.com/journal/10044
a13f3cb8-2492-4ccb-9329-73a5ddcaab9b,Neural Networks,0893-6080,http://www.elsevier.com/locate/neunet
bcc5fdc5-4325-4e82-9444-6c9e95bd4939,Pervasive and Mobile Computing,1574-1192,http://www.elsevier.com/locate/pmc
79db3639-b3f7-497a-a352-b9df9834f45f,EAI Endorsed Transactions on Energy Web,2032-944X,http://www.eai.eu/transaction/energy-web
d9f3caaf-274f-498b-8eec-96e347fbee7d,IEEE Transactions on Communications,0090-6778,http://www.comsoc.org/TC
bc01813d-0622-430d-a5f1-416b7332b85e,International Journal of Computational Intelligence Systems,1875-6883,https://www.atlantis-press.com/journals/ijcis
e05825ce-fdfe-4fb7-8732-9496687fe02f,Transactions of the Institute of Measurement and Control,0142-3312,http://www.sagepub.com/journals/Journal201831/title
9a037417-d032-481a-bb54-de987ec2138b,The Visual Computer,0178-2789,https://link.springer.com/journal/371
056730f6-4895-44e9-8331-fe244d7efaf3,Ecological Informatics,1574-9541,http://www.elsevier.com/wps/find/journaldescription.cws_home/705192/description#description
5bba867c-0b6a-453e-9ba6-dde91f26c31f,Cancer Control: Journal of the Moffitt Cancer Cente,1073-2748,http://www.medscape.com/viewpublication/100_index
e1882330-de0e-49a0-be92-edc862edc88d,Internet Research,1066-2243,https://www.emerald.com/insight/publication/issn/1066-2243
dab16062-532c-4608-8807-670e86db7dbb,Journal of Signal Processing Systems,1939-8115,
969f39c1-0d68-4ada-a88b-a685d4164873,International Journal of Geographical Information Science,1365-8816,http://www.tandfonline.com/action/aboutThisJournal?journalCode=tgis20
17d7865f-0af7-472c-b174-60948bf06d11,Frontiers in Blockchain,2624-7852,https://www.frontiersin.org/journals/blockchain#
c83872c8-8037-4ef1-8ced-abb2233a2886,IEEE Transactions on Green Communications and Networking,2473-2400,http://ieeexplore.ieee.org/servlet/opac?punumber=7511293
3aa92b7f-af7a-4ebd-8925-1152710bfbc7,Computer Science Review,1574-0137,http://www.elsevier.com/wps/find/journaldescription.cws_home/710138/description#description
43dbdc86-99cb-405f-8a2f-78ca5a0300ee,Archives of Dermatological Research,0003-9187,https://www.springer.com/medicine/dermatology/journal/403
e02556fc-b810-416f-9564-71d4190e0473,Journal of Computational Information Systems,1553-9105,http://www.tandfonline.com/ucis
6fff9d04-a29e-4e37-87e8-27e06da9055c,Journal on spesial topics in mobile networks and applications,1383-469X,https://link.springer.com/journal/11036
0afaa6a1-50d0-488d-acc8-13637b573b5b,Energy Informatics,2520-8942,http://link.springer.com/journal/42162
f3b9cfef-ea93-4f7f-a14f-95fbf796875e,IEEE Geoscience and Remote Sensing Magazine,2168-6831,http://ieeexplore.ieee.org/servlet/opac?punumber=6245518
4dc81ee6-697e-486c-a887-83ff03a12d75,Advances in Ophthalmology Practice and Research,2667-3762,https://www.journals.elsevier.com/advances-in-ophthalmology-practice-and-research
ca858314-5beb-4241-a7e4-f7748b3f2081,Computers & graphics,0097-8493,https://www.sciencedirect.com/journal/computers-and-graphics
55cfe77c-5a32-4904-8db5-8025cd9e1bd7,Applied Mathematics and Nonlinear Sciences,2444-8656,https://content.sciendo.com/view/journals/amns/amns-overview.xml
d224f524-0f2a-4a0b-8c42-7485d40c6ba5,Journal of Computational Social Science,2432-2725,https://link.springer.com/journal/42001
0f276dc7-7c36-4465-aab9-b358ee2dafa9,International Journal of Data Warehousing and Mining,1548-3924,http://www.idea-group.com/journals/details.asp?id=4291
c192003b-48dd-45d7-b737-5ff93540aca3,Journal of Industrial Information Integration,2452-414X,https://www.journals.elsevier.com/journal-of-industrial-information-integration/
75b2c027-1ca6-4fb3-9b42-6ae7100a1766,International Journal of Embedded and Real-Time Communication Systems,1947-3176,http://www.igi-global.com/ijertcs
b210fd3d-11d7-478e-a0aa-7e3d2a4f482d,IEEE Sensors Journal,1530-437X,http://ieeexplore.ieee.org/servlet/opac?punumber=7361
79af09a2-54e8-4f97-8edf-9fba208ab744,International Journal of Digital Earth,1753-8947,http://www.informaworld.com/smpp/title~content=1753-8947
e2acdbdd-8665-4181-be7e-b7d710482fe5,International Journal of Cloud Applications and Computing,2156-1834,http://www.igi-global.com/ijcac
879e0d01-0445-4ca2-97c3-3147a52fd12b,SIAM Journal on Optimization,1052-6234,http://www.siam.org/journals/siopt.php
748e730b-add9-47ee-819d-8ae54e504ef9,IEEE Transactions on Information Theory,0018-9448,http://www.comm.utoronto.ca/trans-it/
faa8ade2-1b14-4f19-8053-b52ecd88fdbd,Information and Inference A Journal of the IMA,2049-8764,
22c9862f-a25e-40cd-9d31-d09e68a293e6,Machine-mediated learning,0732-6718,http://www.springer.com/computer/artificial/journal/10994
4502a19c-ac5e-45a7-9302-2f7b3bcdc0b7,International Journal of Applied Earth Observation and Geoinformation,0303-2434,http://www.sciencedirect.com/science/journal/03032434
8df922d3-eb56-4083-9591-738e1d5435d1,Information systems management,1058-0530,http://www.ism-journal.com/AuthorGuide.html
03e270f3-9983-44e1-9d91-754044085687,International Conference on Climate Informatics,0824-7935,http://www.wiley.com/WileyCDA/WileyTitle/productCd-COIN.html
3da56ce6-4a70-402c-a8b0-7dd39a3273d3,"Software, Practice & Experience",0038-0644,http://www3.interscience.wiley.com/cgi-bin/jhome/1752
e68d1988-5b9a-445c-ac93-f47fe1d8a0c0,Asia Pacific Business Review,0973-2470,http://www.ingenta.com/isis/browsing/AllIssues/ingenta;jsessionid=373qgpesqn9bb.crescent?journal=pubinfobike://fcp/apb
c3875580-2cce-4a95-a094-fff60bb381b9,International Journal of Data Science and Analysis,2575-1883,http://www.sciencepublishinggroup.com/journal/index?journalid=367
fbbafe0e-5e14-431f-9456-f569300a37cb,IEEE Open Journal of the Communications Society,2644-125X,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=8782661
4cd0212e-27dc-442b-ab8f-7bd47746194f,Millennial Asia,0976-3996,https://journals.sagepub.com/home/mla
0bf2c493-a93b-464a-b3d9-e18fbb4a7965,IEEE Computer Graphics and Applications,0272-1716,http://www.computer.org/cga/
270d53cf-7354-4108-b5ec-4b1244c4c517,Bulletin of the National Research Centre,1110-0591,https://link.springer.com/journal/42269
f6572f66-2623-4a5e-b0d9-4a5028dea98f,Computer,0018-9162,http://www.computer.org/computer
435bb11d-c0fe-4815-b98e-46c313be8ce7,Journal of Decision Systems,1246-0125,http://ejournals.ebsco.com/direct.asp?JournalID=711728
c72691d5-8e51-450f-8036-828c94db61ad,Nanotoxicology,2194-0452,http://informahealthcare.com/loi/nan
bf228014-e6ea-4397-96c9-3fd22beb2f75,British Journal of Educational Technology,0007-1013,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8535
0a8df943-e5dc-4a57-b26f-ca35e4e09a97,SIAM Journal on Mathematics of Data Science,2577-0187,https://www.siam.org/Publications/Journals/SIAM-Journal-on-Mathematics-of-Data-Science-SIMODS
9d626429-1a76-48d5-8929-53e1ed7f83de,Advances in Computing,2163-2944,http://www.sapub.org/journal/issuelist.aspx?journalid=1007
51deae62-37a3-4ee1-8226-77f487033e54,Environmental Research Communications,2515-7620,https://iopscience.iop.org/journal/2515-7620
801703f5-a310-442a-a58a-41bb05ae1f68,International Conference on Wirtschaftsinformatik,,https://aisel.aisnet.org/wi/
34225f0b-ef59-4a36-913f-cca0e47930f0,International Journal on Semantic Web and Information Systems (IJSWIS),1552-6283,http://www.igi-global.com/ijswis
759663ae-c1b4-41ef-9231-384ab473d4b4,Journal of Organizational and End User Computing,1546-2234,http://www.idea-group.com/journals
ff159887-5591-495e-8a29-710e87e64127,International Journal of Production Research,0020-7543,http://www.tandfonline.com/loi/tprs20
b1491550-248b-4e8a-a292-a58c9be99cb1,Conference on Information Technology for Social Good,,
